t,ax,ay,az,gx,gy,gz,label
119391,0.9177,0.2329,-0.1948,-1.771,-6.733,-9.16,nornal
119411,0.97,0.2368,-0.2139,1.481,-6.122,-7.198,nornal
119431,0.9878,0.2566,-0.2122,2.107,-1.374,-1.366,nornal
119451,0.9819,0.2556,-0.2124,-0.237,3.29,3.015,nornal
119471,0.979,0.2368,-0.2209,-1.992,5.55,4.458,nornal
119491,0.9602,0.2214,-0.2141,-0.863,4.641,1.84,nornal
119511,0.9487,0.2202,-0.2297,0.397,4.519,-1.832,nornal
119531,0.9565,0.2249,-0.2595,1.16,3.313,-5.221,nornal
119551,0.9746,0.2571,-0.2668,1.458,0.618,-7.328,nornal
119691,0.9275,0.137,-0.2764,3.115,11.672,5.809,nornal
119711,1.0054,0.1782,-0.281,0.58,10.244,6.992,nornal
119731,1.22,0.2053,-0.231,-8.466,-4.527,-3.634,nornal
119751,1.1526,0.2781,-0.2185,-18.481,-6.756,-7.443,nornal
119771,1.0129,0.2917,-0.1799,-22.45,-9.511,-1.626,nornal
119791,0.9871,0.2249,-0.1174,-23.534,-1.473,3.122,nornal
119811,1.0469,0.2471,-0.072,-30.458,3.122,5.565,nornal
119831,0.9634,0.2437,-0.0337,-42.794,1.649,6.023,nornal
119871,0.8313,0.2227,-0.0735,-63.641,10.099,5.519,nornal
119891,0.8713,0.2456,-0.0217,-71.977,2.595,-1.756,nornal
119931,0.9817,0.3811,0.0393,-65.191,-3.687,-18.382,nornal
119951,0.9641,0.3655,0.0396,-56.702,-0.206,-16.687,nornal
119971,0.9792,0.3442,0.009,-52.687,5.466,-12.397,nornal
119991,0.9937,0.3384,-0.002,-52.115,9.405,-9.664,nornal
120011,0.9763,0.364,-0.0188,-48.023,8.618,-7.168,nornal
120031,0.9609,0.3506,-0.0403,-43.725,6.588,-4.145,nornal
120051,0.9478,0.3247,-0.0388,-37.985,10.557,-0.794,nornal
120071,0.9607,0.3,-0.0413,-34.931,18.038,3.588,nornal
120111,0.9875,0.2319,-0.0186,-34.725,23.099,3.42,nornal
120131,0.9785,0.208,-0.0208,-38.557,18.313,-1.382,nornal
120151,0.9824,0.1914,-0.0259,-43.504,14.191,-6.221,nornal
120171,0.9973,0.2141,-0.0352,-47.237,9.947,-9.122,nornal
120231,1.0195,0.2812,-0.0493,-50.191,-7.748,-7.397,nornal
120271,0.9744,0.2971,-0.0642,-46.183,-17.298,-1.565,nornal
120291,0.9922,0.2649,-0.0637,-41.847,-18.351,0.771,nornal
120311,0.9846,0.2507,-0.0601,-36.473,-15.916,1.496,nornal
120331,0.9856,0.2402,-0.0659,-36.229,-16.244,0.824,nornal
120351,0.9841,0.2183,-0.0627,-33.916,-13.901,-0.321,nornal
120371,0.9751,0.2153,-0.0864,-31.603,-15.275,-1.237,nornal
120391,0.9763,0.2021,-0.0854,-27.511,-14.58,-1.29,nornal
120451,0.9954,0.1658,-0.0647,-14.679,-10.359,4.076,nornal
120471,0.9978,0.1631,-0.0393,-11.954,-7.458,6.382,nornal
120492,0.9958,0.1694,-0.0073,-10.504,-4.611,7.771,nornal
120512,0.9937,0.2231,0.0186,-7.389,-3.412,10.008,nornal
120532,0.9724,0.2395,0.0315,-4.237,0.244,14.802,nornal
120552,0.9663,0.2375,0.0098,-3.641,4.893,22.023,nornal
120572,0.9792,0.2083,0.0103,-6.527,8.71,27.252,nornal
120592,1.0574,0.1636,-0.0449,-10.954,7.565,28.359,nornal
120612,1.166,0.187,-0.0303,-15.74,-2.863,23.794,nornal
120652,1.071,0.2651,-0.0054,-28.023,-17.427,14.237,nornal
120672,0.9856,0.2834,-0.0256,-27.389,-12.626,13.504,nornal
120692,0.9575,0.2871,-0.0325,-29.015,-15.031,12.275,nornal
120712,0.9248,0.3096,-0.052,-32.901,-24.779,10.282,nornal
120732,0.8772,0.3372,-0.0715,-33.443,-33.855,8.595,nornal
120752,0.8782,0.3538,-0.1072,-30.847,-36.16,7.847,nornal
120772,0.9253,0.3481,-0.1343,-27.145,-35.511,7.786,nornal
120832,1.1121,0.241,-0.1653,-34.954,-20.908,9.435,nornal
120852,1.0674,0.2368,-0.1533,-45.458,-23.84,7.641,nornal
120872,0.9915,0.241,-0.1746,-51.87,-23.252,6.947,nornal
120892,0.9646,0.2217,-0.1914,-53.878,-23.374,5.557,nornal
120912,0.9524,0.2134,-0.2053,-55.023,-24.55,4.84,nornal
120932,0.9492,0.2363,-0.2048,-56.74,-24.71,5.053,nornal
120952,0.9351,0.2319,-0.178,-60.267,-26.176,5.038,nornal
120972,0.9268,0.21,-0.1636,-60.298,-22.557,3.397,nornal
120992,0.9211,0.1941,-0.1851,-57.908,-15.458,1.275,nornal
121012,0.9365,0.1965,-0.1833,-56.763,-12.115,-1.443,nornal
121032,0.9705,0.1853,-0.1882,-55.74,-12.611,-3.145,nornal
121052,0.96,0.1802,-0.1843,-56.183,-9.481,-3.55,nornal
121072,0.9397,0.1755,-0.2063,-58.565,-6.893,-2.977,nornal
121092,0.9419,0.1643,-0.2297,-60.359,-3.992,-3.015,nornal
121112,0.9404,0.1558,-0.2285,-61.733,-1.733,-3.916,nornal
121132,0.9316,0.1494,-0.2446,-62.0,-0.076,-3.817,nornal
121152,0.9595,0.1511,-0.239,-60.183,-2.542,-3.382,nornal
121172,1.0039,0.1731,-0.179,-57.275,-3.321,-5.267,nornal
121192,1.0266,0.1958,-0.1675,-57.771,-2.031,-5.405,nornal
121212,1.033,0.2126,-0.2148,-57.198,-1.771,-1.458,nornal
121232,1.0369,0.22,-0.26,-54.84,-5.145,0.878,nornal
121252,1.0054,0.1992,-0.2717,-50.305,-7.969,2.313,nornal
121272,0.9802,0.1628,-0.2739,-47.221,-6.527,3.29,nornal
121332,1.2139,0.2769,-0.2568,-58.122,-30.847,-10.588,nornal
121352,1.2773,0.2832,-0.2141,-59.344,-32.168,-23.008,nornal
121372,1.1292,0.3833,-0.1658,-62.229,-39.13,-22.954,nornal
121392,0.9194,0.3501,-0.0872,-53.985,-36.725,-15.565,nornal
121412,0.8425,0.3274,-0.1057,-47.183,-32.565,-6.771,nornal
121612,0.9741,0.2439,-0.1123,-51.29,0.26,1.588,nornal
121632,0.9548,0.2815,-0.127,-51.908,-2.893,-0.313,nornal
121652,0.9307,0.3093,-0.124,-49.954,-2.985,1.244,nornal
121672,0.9421,0.3088,-0.0652,-48.183,4.809,3.229,nornal
121692,0.9812,0.3081,-0.0562,-45.305,10.298,4.389,nornal
121712,0.9895,0.3003,-0.0483,-37.229,12.015,6.031,nornal
121852,0.9619,0.2615,-0.1194,-34.122,1.42,-4.489,nornal
121872,0.9634,0.2815,-0.1335,-27.466,1.206,-4.779,nornal
122012,0.9861,0.2244,-0.0454,6.389,10.504,-5.214,nornal
122032,1.0156,0.1799,-0.0312,8.527,13.55,-2.115,nornal
122052,1.0024,0.1562,-0.0237,5.733,17.168,2.702,nornal
122092,1.0723,0.1382,-0.0942,9.908,16.969,9.443,nornal
122112,1.1316,0.1113,-0.0132,17.076,12.748,6.771,nornal
122132,1.1765,0.1279,-0.0898,15.481,12.038,3.573,nornal
122152,1.0867,0.0774,-0.0354,6.489,16.099,9.565,nornal
122172,1.1125,0.0747,-0.0564,-4.336,22.626,15.481,nornal
122513,0.8608,0.1997,-0.1526,2.008,-18.214,-3.221,nornal
122893,0.999,0.5127,-0.2866,21.824,-0.038,-9.557,nornal
123853,0.8237,0.196,-0.1685,-13.565,-6.137,-10.557,nornal
123873,0.8472,0.1689,-0.179,-6.74,-3.55,-15.023,nornal
128035,0.9109,0.1753,-0.2402,-3.641,-1.962,3.519,nornal
130456,0.9253,0.1821,-0.0469,-101.855,-21.84,19.344,nornal
130517,0.9475,0.1675,-0.1318,-105.122,-13.359,-1.534,nornal
130537,0.9482,0.2124,-0.1052,-104.321,-12.55,-0.824,nornal
130557,0.9519,0.2305,-0.1462,-100.878,-11.71,2.771,nornal
130577,0.948,0.2546,-0.1465,-98.756,-8.931,7.244,nornal
130617,0.9189,0.1448,-0.1604,-89.557,-6.084,9.71,nornal
130637,0.9609,0.1458,-0.1868,-87.466,-5.626,9.244,nornal
130657,1.009,0.1926,-0.1626,-87.015,-6.122,5.29,nornal
130677,1.0625,0.218,-0.1914,-80.611,-11.313,0.656,nornal
130697,1.0835,0.2473,-0.1909,-75.885,-19.687,-1.695,nornal
130717,1.0891,0.2734,-0.2024,-75.229,-28.237,0.092,nornal
130737,1.1274,0.2522,-0.2749,-71.725,-39.099,3.244,nornal
130757,1.123,0.1711,-0.3005,-64.977,-44.84,7.237,nornal
130777,1.0269,0.0645,-0.2959,-64.359,-40.115,16.603,nornal
130797,1.0417,0.03,-0.3181,-70.962,-37.725,26.084,nornal
130817,1.147,-0.0596,-0.0164,-90.557,-41.359,11.87,nornal
130837,1.2061,0.2002,-0.0276,-112.954,-33.786,0.122,nornal
131157,0.9021,0.1946,-0.0647,-87.779,-0.962,16.748,nornal
131177,0.9343,0.1763,-0.05,-84.939,-7.794,11.137,nornal
131197,1.0432,0.1577,-0.0554,-85.031,-17.939,1.496,nornal
131217,1.0989,0.1357,-0.0574,-88.443,-23.908,-7.603,nornal
131237,0.9712,0.1548,-0.0764,-95.908,-20.969,-7.26,nornal
131257,0.9468,0.1936,-0.0854,-101.458,-17.389,-4.863,nornal
131277,0.97,0.2234,-0.0583,-99.328,-12.992,-4.832,nornal
131317,0.9338,0.2668,-0.0151,-88.733,-6.947,-8.389,nornal
131377,0.9832,0.3032,-0.0144,-51.153,-2.29,-11.847,nornal
131457,1.075,0.2195,-0.094,-33.405,-6.069,-2.565,nornal
131477,1.0676,0.2019,-0.1177,-29.55,-2.237,0.924,nornal
131497,1.0461,0.1165,-0.0017,-21.992,4.115,3.954,nornal
131517,1.1467,0.1831,-0.0566,-19.893,6.099,1.267,nornal
131537,1.1411,0.186,0.1177,-26.099,1.015,6.718,nornal
131557,1.208,0.2507,-0.0044,-42.42,-7.092,15.763,nornal
131597,1.1221,0.3335,0.0188,-55.16,-21.313,25.618,nornal
131617,0.9866,0.312,0.0461,-59.947,-29.053,24.489,nornal
131637,0.8423,0.3442,0.0256,-62.618,-37.382,24.473,nornal
131657,0.7756,0.4026,-0.0273,-58.489,-49.382,22.244,nornal
131677,0.8135,0.4114,-0.0276,-50.809,-59.206,14.588,nornal
131697,0.8757,0.3508,-0.0161,-50.198,-59.718,7.405,nornal
131717,0.9258,0.2937,-0.0173,-57.802,-49.313,6.206,nornal
131737,0.9814,0.3145,-0.0227,-61.45,-36.718,8.679,nornal
131757,1.0671,0.3354,-0.063,-55.634,-29.809,9.198,nornal
131777,1.0645,0.3245,-0.0574,-49.435,-32.443,8.565,nornal
131797,1.0122,0.2866,-0.0945,-50.015,-33.122,12.443,nornal
131817,0.9697,0.25,-0.1062,-55.069,-34.237,17.198,nornal
131837,0.9683,0.2429,-0.1343,-62.71,-29.992,21.374,nornal
131857,0.9387,0.2231,-0.1323,-69.84,-29.824,22.137,nornal
131877,0.9211,0.1912,-0.1416,-73.565,-31.382,19.771,nornal
131897,0.8833,0.1599,-0.137,-74.779,-32.847,14.908,nornal
131957,0.917,0.2085,-0.1116,-67.824,-7.641,10.298,nornal
131997,0.9138,0.1689,-0.2522,-61.206,-6.756,11.061,nornal
132017,0.8835,0.1692,-0.24,-60.191,-0.16,11.229,nornal
132037,0.8721,0.165,-0.2249,-56.13,5.336,8.901,nornal
132057,0.9143,0.1724,-0.2417,-52.573,6.679,5.305,nornal
132077,0.9736,0.1501,-0.2822,-50.908,2.099,3.313,nornal
132097,1.0569,0.2,-0.2769,-48.427,-3.565,-0.16,nornal
132117,1.0874,0.2498,-0.2537,-47.939,-9.443,-4.099,nornal
132137,1.0894,0.2761,-0.2449,-49.458,-15.214,-6.031,nornal
132157,1.113,0.291,-0.2114,-51.641,-20.252,-6.046,nornal
132177,1.105,0.2915,-0.1931,-51.473,-23.779,-7.275,nornal
132197,1.0344,0.2361,-0.2705,-44.382,-23.725,-6.939,nornal
132217,1.3245,0.4285,-0.4192,-34.344,-35.427,-12.718,nornal
132237,1.3188,0.2063,-0.1008,-20.924,-41.565,-24.427,nornal
132257,1.0806,0.4253,-0.2158,-19.328,-28.198,-10.817,nornal
132277,0.9529,0.4458,-0.2878,-14.45,-19.718,0.16,nornal
132297,0.8601,0.3865,-0.2607,-5.695,-9.351,9.496,nornal
132317,0.7043,0.3945,-0.1233,0.588,16.053,16.412,nornal
132337,0.7358,0.3425,-0.1128,1.191,22.107,14.969,nornal
132357,0.8479,0.2502,-0.0222,-3.122,14.412,5.824,nornal
132738,0.9875,0.2031,-0.1021,-1.542,17.443,-7.153,nornal
132798,1.0471,0.2488,-0.1079,17.321,6.214,-11.023,nornal
132818,1.05,0.2336,-0.1047,25.664,8.87,-9.603,nornal
132918,1.155,0.1685,-0.1421,3.42,19.084,12.649,nornal
132938,1.1084,0.1868,-0.0698,-10.221,23.466,24.008,nornal
132958,1.1267,0.2214,0.0327,-17.847,24.947,31.511,nornal
132978,1.1267,0.2822,0.0793,-27.74,17.351,35.473,nornal
133018,0.9001,0.4941,0.0095,-37.779,-5.397,29.489,nornal
133038,0.8738,0.5623,-0.1023,-22.779,-19.733,22.267,nornal
133058,0.9685,0.533,-0.1553,-5.382,-31.137,11.969,nornal
133078,1.0146,0.4336,-0.1604,1.252,-36.947,6.252,nornal
133118,1.0684,0.2781,-0.1199,-10.13,-26.725,14.863,nornal
133138,1.0471,0.2893,-0.0828,-13.443,-33.031,21.763,nornal
133158,0.9128,0.2771,-0.0815,-15.115,-41.153,23.427,nornal
133178,0.8518,0.2358,-0.1331,-16.496,-37.786,24.519,nornal
133258,0.8501,0.2197,-0.2188,-7.992,-18.992,4.527,nornal
133278,0.8245,0.1904,-0.219,-5.214,-13.13,-1.733,nornal
133338,0.873,0.1252,-0.2766,11.076,7.733,-5.16,nornal
133358,0.8831,0.146,-0.2781,12.725,19.855,-2.359,nornal
133378,0.9331,0.1504,-0.2917,14.771,29.427,-0.107,nornal
133458,1.1104,0.1919,-0.2996,-9.794,12.076,-23.099,nornal
133478,1.1494,0.2969,-0.3091,-21.046,-2.656,-27.855,nornal
133498,1.1125,0.363,-0.3831,-18.229,-13.183,-28.748,nornal
133558,1.3728,0.2837,-0.345,16.634,-26.588,-25.489,nornal
133598,0.9233,0.4971,-0.2393,25.282,3.725,-9.939,nornal
133638,0.8081,0.4536,-0.1028,44.832,28.229,-6.153,nornal
133738,0.9246,0.2991,-0.1516,15.214,2.298,-21.718,nornal
133798,0.9424,0.2825,-0.125,25.137,30.733,10.496,nornal
133818,0.9072,0.2559,-0.1143,29.641,31.0,12.099,nornal
133838,0.8894,0.2549,-0.1565,34.481,30.702,11.328,nornal
133878,0.8767,0.209,-0.1233,37.733,30.565,0.107,nornal
133898,0.9043,0.1833,-0.1365,33.74,26.382,-8.076,nornal
133918,0.9375,0.168,-0.1575,31.618,19.489,-10.74,nornal
134138,1.1196,0.1052,-0.1169,24.58,28.107,-11.321,nornal
134198,1.1584,0.3611,-0.4062,23.427,40.878,1.198,nornal
134238,1.1365,0.1851,0.0444,6.16,32.229,19.847,nornal
134298,0.9358,0.4905,0.0786,-34.969,9.16,34.802,nornal
134378,0.9165,0.3965,-0.0657,24.191,-12.473,5.107,nornal
134398,1.0278,0.2664,-0.1128,13.74,-6.061,8.107,nornal
134418,1.0791,0.228,-0.0649,3.656,-14.45,12.771,nornal
134438,1.001,0.2747,-0.0845,-2.55,-24.573,14.076,nornal
134499,0.7996,0.259,-0.126,7.115,-11.954,3.924,nornal
134579,0.8533,0.2051,-0.178,21.061,0.466,-10.473,nornal
134639,0.9167,0.231,-0.2737,37.282,14.557,-12.137,nornal
134679,1.0051,0.1907,-0.3245,43.786,25.74,-4.924,nornal
134699,1.0693,0.1821,-0.3394,39.55,17.817,-3.664,nornal
134719,1.0842,0.1121,-0.2344,31.939,10.397,-10.031,nornal
134739,1.1082,0.1145,-0.2544,20.031,12.611,-15.794,nornal
134759,1.2817,0.2546,-0.4209,10.252,-5.092,-23.992,nornal
134779,1.532,0.5188,-0.2576,11.817,-29.229,-43.244,nornal
134819,1.1443,0.4282,-0.3787,43.061,-12.153,-34.061,nornal
134879,0.5042,0.2688,-0.1174,49.618,35.168,44.321,nornal
134939,1.0027,0.321,0.1042,36.427,16.298,-44.557,nornal
135019,0.9402,0.2693,-0.0762,35.305,22.481,-8.336,nornal
135079,0.8738,0.3828,-0.0532,24.992,52.733,22.435,nornal
135099,0.8726,0.3618,-0.0798,38.786,48.634,18.389,nornal
135119,0.8738,0.2874,-0.0916,52.962,41.618,5.282,nornal
135139,0.9204,0.1885,-0.1108,60.786,31.534,-10.779,nornal
135179,0.9653,0.1372,-0.1526,51.939,14.328,-14.725,nornal
135199,0.9929,0.1125,-0.1335,37.908,2.947,-9.412,nornal
135219,0.9827,0.1155,-0.1145,26.748,4.802,-5.168,nornal
135279,1.0454,0.2346,-0.1169,28.672,13.969,-15.221,nornal
135319,0.989,0.2354,-0.144,44.58,22.626,-15.168,nornal
135359,1.0305,0.1133,-0.0989,40.351,21.305,-12.0,nornal
135419,1.0593,0.3262,-0.0142,34.031,27.809,16.397,nornal
135439,1.1277,0.2644,-0.0725,15.359,30.969,27.435,nornal
135479,1.0618,0.3477,0.0601,-17.939,21.443,41.099,nornal
135499,0.928,0.4275,0.0525,-22.366,9.412,45.031,nornal
135519,0.8506,0.552,-0.0735,-4.206,-6.565,40.435,nornal
135539,0.9426,0.5974,-0.1641,22.756,-24.344,25.389,nornal
135559,1.0042,0.5837,-0.1667,46.931,-31.26,7.885,nornal
135599,1.0691,0.4177,-0.1018,48.221,-7.26,7.275,nornal
135619,1.0876,0.3469,-0.1602,33.748,-4.649,15.389,nornal
135639,1.0015,0.2861,-0.1016,19.168,-9.275,18.344,nornal
135659,0.8726,0.2339,-0.1169,12.855,-15.855,10.756,nornal
135679,0.823,0.2478,-0.1465,13.344,-16.679,2.221,nornal
135699,0.7986,0.2451,-0.1633,17.664,-10.649,-7.061,nornal
135719,0.7981,0.2427,-0.1743,21.252,-3.855,-13.26,nornal
135739,0.8052,0.2405,-0.1921,27.13,3.099,-14.328,nornal
135759,0.8281,0.2595,-0.175,29.466,7.489,-14.87,nornal
135779,0.8328,0.2371,-0.2219,37.435,11.817,-15.763,nornal
135799,0.8489,0.2478,-0.2439,42.809,12.137,-17.405,nornal
135819,0.8623,0.2534,-0.2727,48.397,13.214,-15.405,nornal
135839,0.8547,0.2468,-0.2622,52.855,17.252,-11.053,nornal
135859,0.8982,0.2471,-0.2739,54.573,30.008,-5.313,nornal
135879,0.9709,0.2324,-0.301,53.336,37.809,-2.122,nornal
135899,1.0247,0.1711,-0.3328,49.473,36.481,-1.763,nornal
135919,1.0598,0.1028,-0.3479,40.695,25.649,-6.046,nornal
135939,1.0969,0.0588,-0.3384,28.527,13.748,-12.504,nornal
135959,1.1199,0.1084,-0.3057,13.313,7.794,-16.84,nornal
135979,1.1655,0.2488,-0.3562,0.672,-1.847,-17.542,nornal
135999,1.1096,0.3044,-0.395,3.748,-11.679,-16.802,nornal
136019,1.0256,0.2407,-0.467,14.122,-12.412,-11.061,nornal
136039,1.4019,0.5808,-0.4119,22.481,-19.687,-16.901,nornal
136059,1.2888,0.377,-0.1824,36.649,-22.038,-21.504,nornal
136079,1.1877,0.575,-0.2273,29.748,-15.55,-22.481,nornal
136099,0.9568,0.5957,-0.1775,43.153,-5.328,-19.115,nornal
136119,0.6709,0.5627,-0.1611,52.634,10.435,-5.748,nornal
136139,0.6475,0.4187,-0.042,61.855,23.145,1.58,nornal
136159,0.7683,0.3372,-0.0002,67.969,23.977,-1.679,nornal
136179,0.925,0.2778,0.0725,62.611,18.221,-19.824,nornal
136199,0.9622,0.2632,0.0396,51.931,10.672,-31.954,nornal
136219,0.9282,0.323,-0.092,43.802,11.969,-31.137,nornal
136239,0.9287,0.4072,-0.1152,45.985,19.534,-18.847,nornal
136259,0.9712,0.3831,-0.1011,50.756,31.076,-4.206,nornal
136279,0.9844,0.3174,-0.1064,48.656,36.237,7.206,nornal
136299,0.918,0.262,-0.0859,48.069,31.191,10.656,nornal
136319,0.8838,0.283,-0.1016,45.0,35.313,9.679,nornal
136339,0.8921,0.2959,-0.1399,45.794,36.603,5.756,nornal
136359,0.9006,0.2681,-0.1711,49.931,32.298,-0.038,nornal
136379,0.8728,0.2236,-0.1926,49.58,27.183,-7.55,nornal
136399,0.8936,0.197,-0.1902,44.74,23.008,-12.198,nornal
136419,0.9436,0.1772,-0.1787,36.275,17.092,-12.55,nornal
136439,0.95,0.1577,-0.1782,28.122,11.931,-9.786,nornal
136459,0.9448,0.1577,-0.1631,22.076,10.214,-6.458,nornal
136479,0.9622,0.1584,-0.1572,18.489,10.687,-3.443,nornal
136500,0.9534,0.1807,-0.1555,15.992,7.412,-2.656,nornal
136520,0.9604,0.1912,-0.1707,14.84,9.626,0.916,nornal
136540,0.9573,0.2112,-0.1699,19.13,14.458,3.733,nornal
136560,0.9509,0.2151,-0.1506,26.565,18.962,4.076,nornal
136580,0.9934,0.198,-0.1582,35.618,21.252,2.336,nornal
136600,1.0938,0.1321,-0.0964,41.824,18.481,-4.847,nornal
136620,1.144,0.0664,-0.0957,39.252,14.542,-10.87,nornal
136640,1.1248,0.0535,-0.1335,31.947,13.802,-11.489,nornal
136660,1.1079,0.0452,-0.1343,24.557,16.244,-8.611,nornal
136680,1.0789,0.0454,-0.1331,17.893,19.557,-3.771,nornal
136700,1.061,0.1875,-0.1602,16.122,31.412,5.695,nornal
136720,1.072,0.2976,-0.0583,7.053,20.649,13.122,nornal
136740,1.1067,0.2742,-0.103,-16.351,21.672,23.359,nornal
136760,1.1428,0.2854,0.0757,-31.687,22.321,31.527,nornal
136780,1.095,0.4321,0.0703,-35.595,19.832,34.87,nornal
136800,0.9688,0.531,0.0217,-28.244,13.695,40.092,nornal
136820,0.8223,0.5403,-0.1284,-5.527,1.794,42.588,nornal
136840,0.8186,0.5249,-0.1794,16.656,-20.092,34.748,nornal
136860,0.9719,0.438,-0.1831,25.16,-28.893,18.656,nornal
136880,1.0945,0.3486,-0.2666,20.137,-27.893,10.305,nornal
136900,1.0911,0.3735,-0.1313,6.046,-20.267,13.794,nornal
136920,1.0715,0.3555,-0.1089,-1.244,-15.397,21.481,nornal
136940,1.0022,0.3127,-0.1448,-2.0,-13.733,25.771,nornal
136960,0.8567,0.2756,-0.1196,-7.267,-20.252,19.611,nornal
136980,0.8091,0.2644,-0.1987,-7.244,-18.496,13.42,nornal
137000,0.8049,0.2878,-0.2153,-4.435,-14.779,5.55,nornal
137020,0.8013,0.2947,-0.1858,4.847,-9.618,-0.435,nornal
137040,0.8105,0.2966,-0.2009,14.565,-1.802,-3.29,nornal
137060,0.8369,0.2942,-0.1729,22.282,3.282,-5.573,nornal
137080,0.865,0.2563,-0.1716,28.55,5.855,-8.084,nornal
137100,0.8887,0.2063,-0.1792,34.252,7.466,-9.733,nornal
137120,0.897,0.2061,-0.2209,40.298,11.649,-8.595,nornal
137140,0.9065,0.2405,-0.2437,44.069,16.374,-9.053,nornal
137160,0.9585,0.2427,-0.2598,43.779,26.023,-6.542,nornal
137180,0.9858,0.1826,-0.2544,40.565,30.397,-4.679,nornal
137200,0.9778,0.1318,-0.2529,38.71,34.298,-4.908,nornal
137220,0.9922,0.116,-0.2625,36.008,33.641,-9.359,nornal
137240,1.0132,0.1289,-0.2666,33.107,35.534,-15.58,nornal
137260,1.0637,0.1755,-0.3369,27.282,29.84,-19.763,nornal
137280,1.0771,0.208,-0.3623,19.099,12.519,-20.191,nornal
137300,1.0664,0.1897,-0.3376,15.748,0.55,-19.687,nornal
137320,1.0869,0.1448,-0.3115,17.435,1.153,-19.122,nornal
137340,1.1064,0.0977,-0.3286,21.527,2.153,-14.763,nornal
137360,1.1914,0.3628,-0.3748,23.725,10.099,-12.885,nornal
137380,1.3906,0.3411,-0.2144,20.725,-13.687,-25.359,nornal
137400,1.0537,0.5559,-0.2598,31.664,1.275,-17.176,nornal
137420,1.0205,0.5627,-0.1504,43.45,-1.611,-19.046,nornal
137440,0.8376,0.5322,-0.1167,48.519,14.687,-6.45,nornal
137460,0.781,0.5017,-0.0679,52.26,22.237,-2.534,nornal
137480,0.7412,0.3762,0.0383,58.038,22.137,-1.282,nornal
137500,0.7874,0.3474,0.0735,61.405,17.916,-11.809,nornal
137520,0.9106,0.3628,0.0239,66.206,8.802,-30.679,nornal
137540,0.9331,0.4097,-0.0713,66.351,3.763,-37.122,nornal
137560,0.9297,0.4556,-0.1414,70.107,7.908,-28.908,nornal
137580,0.9106,0.4487,-0.1243,74.206,29.122,-13.252,nornal
137600,0.9539,0.3811,-0.0789,74.145,46.412,3.221,nornal
137620,0.9539,0.3489,-0.041,74.176,44.313,7.641,nornal
137640,0.9224,0.3481,-0.052,74.947,47.763,8.267,nornal
137660,0.8909,0.3132,-0.083,78.527,49.466,5.298,nornal
137680,0.9143,0.282,-0.1294,83.733,48.954,-1.137,nornal
137700,0.9182,0.2473,-0.1431,85.519,44.313,-9.565,nornal
137720,0.9343,0.2258,-0.1482,85.55,38.45,-13.435,nornal
137740,0.9578,0.2073,-0.1501,82.519,29.542,-11.565,nornal
137760,0.9741,0.198,-0.1509,79.13,24.443,-5.695,nornal
137780,0.9692,0.2046,-0.1213,74.931,24.389,-0.008,nornal
137800,0.981,0.218,-0.1362,72.397,26.595,4.611,nornal
137820,0.9814,0.2217,-0.1355,76.58,21.344,7.519,nornal
137840,0.9561,0.1609,-0.1338,74.26,18.046,9.107,nornal
137860,0.9414,0.1035,-0.0901,68.786,21.084,10.924,nornal
137880,0.9431,0.0583,-0.0742,60.336,25.626,11.664,nornal
137900,0.969,0.0767,-0.1067,53.168,24.985,10.145,nornal
137920,1.0061,0.1355,-0.137,49.351,22.298,5.397,nornal
137940,1.0737,0.1575,-0.1418,53.397,20.206,-1.496,nornal
137960,1.1082,0.1528,-0.1768,60.458,17.305,-6.863,nornal
137980,1.0569,0.134,-0.1997,63.473,20.878,-7.802,nornal
138000,1.0417,0.0889,-0.2449,62.656,27.595,-2.351,nornal
138020,1.0354,0.0447,-0.2375,56.855,29.916,2.0,nornal
138040,1.0159,0.0356,-0.1179,48.931,36.74,5.344,nornal
138060,1.0537,0.1926,-0.1938,35.786,43.786,6.511,nornal
138080,1.0798,0.28,-0.2312,22.832,41.466,9.183,nornal
138100,1.1672,0.2063,-0.0488,6.595,28.466,11.031,nornal
138120,1.2061,0.3103,0.0164,-6.252,16.748,10.405,nornal
138140,1.1426,0.4236,0.0569,-5.061,10.321,13.885,nornal
138160,1.0522,0.4514,0.0183,5.298,0.137,18.557,nornal
138180,0.9343,0.4343,-0.0808,20.74,-7.58,21.901,nornal
138200,0.9114,0.4189,-0.1362,31.427,-17.26,19.397,nornal
138220,0.9827,0.3616,-0.1355,34.534,-23.305,7.908,nornal
138240,1.0208,0.3433,-0.1138,23.046,-22.977,-3.489,nornal
138260,1.0183,0.3098,-0.0881,15.145,-22.611,-7.137,nornal
138280,1.0066,0.312,-0.0894,11.786,-17.0,-5.893,nornal
138300,0.9656,0.2871,-0.0608,14.145,-17.969,-7.137,nornal
138320,0.8967,0.2783,-0.1184,21.13,-20.496,-8.931,nornal
138340,0.8479,0.2925,-0.1743,33.137,-15.511,-8.504,nornal
138360,0.8293,0.3196,-0.1787,41.519,-11.969,-9.992,nornal
138380,0.8364,0.3101,-0.1707,48.641,-7.305,-11.977,nornal
138400,0.8379,0.252,-0.1416,53.298,-1.977,-14.939,nornal
138420,0.8689,0.1899,-0.1499,57.198,3.176,-18.099,nornal
138440,0.9033,0.1687,-0.1821,58.153,5.534,-21.626,nornal
138460,0.9189,0.1736,-0.2153,57.008,5.191,-23.947,nornal
