t,ax,ay,az,gx,gy,gz,label
52579,0.9092,0.2878,-0.4365,-25.771,32.458,-11.099,fall
52599,0.8792,0.2842,-0.4224,-23.176,31.473,-9.771,fall
52619,0.8745,0.2964,-0.418,-20.244,26.473,-8.29,fall
52639,0.8569,0.3242,-0.4065,-18.359,17.672,-7.779,fall
52659,0.8447,0.3196,-0.3899,-15.656,12.595,-9.351,fall
52679,0.8621,0.3196,-0.3857,-15.214,13.832,-10.557,fall
52699,0.8762,0.3394,-0.3821,-15.145,14.099,-11.13,fall
52719,0.8818,0.3423,-0.4021,-12.344,10.229,-13.206,fall
52739,0.9004,0.3486,-0.3975,-10.847,7.74,-14.863,fall
52759,0.8892,0.3369,-0.3838,-11.382,8.855,-14.282,fall
52779,0.9114,0.344,-0.4026,-10.038,8.229,-13.168,fall
52799,0.9434,0.3799,-0.4009,-9.023,3.0,-12.71,fall
52819,0.9568,0.3838,-0.3835,-10.328,5.405,-13.305,fall
52839,0.9517,0.3628,-0.3743,-11.992,10.412,-13.038,fall
52859,0.925,0.3862,-0.3599,-14.496,10.305,-11.145,fall
52879,0.8982,0.4253,-0.3528,-15.275,8.466,-9.588,fall
52899,0.8911,0.4487,-0.3499,-14.092,13.756,-8.878,fall
52919,0.8677,0.4192,-0.3528,-11.573,15.649,-8.45,fall
52939,0.8733,0.4155,-0.3611,-6.099,20.504,-8.313,fall
52959,0.9036,0.4348,-0.3123,0.947,20.45,-8.26,fall
52979,0.8914,0.4272,-0.2598,0.641,21.191,-7.656,fall
52999,0.8865,0.4033,-0.2529,-4.786,20.802,-6.534,fall
53019,0.9102,0.3765,-0.3293,-7.557,18.466,-8.359,fall
53039,0.8555,0.3896,-0.2654,-7.191,15.519,-9.061,fall
53059,0.8035,0.3994,-0.2346,-8.275,15.542,-6.649,fall
53079,0.7661,0.3994,-0.2258,-11.0,20.267,-5.206,fall
53099,0.7673,0.4189,-0.2231,-9.664,24.336,-5.863,fall
53119,0.77,0.4177,-0.2324,-5.527,26.55,-8.206,fall
53139,0.7468,0.3604,-0.1902,-1.282,28.618,-8.588,fall
53159,0.7124,0.3372,-0.209,-2.588,31.893,-6.794,fall
53179,0.7222,0.3623,-0.2366,-3.107,32.26,-6.626,fall
53199,0.7117,0.3816,-0.2151,-0.191,31.824,-6.466,fall
53219,0.7083,0.3586,-0.2083,0.153,35.756,-4.924,fall
53239,0.7139,0.3313,-0.2249,-0.534,35.008,-1.931,fall
53259,0.7292,0.3218,-0.2253,1.733,29.374,-1.038,fall
53279,0.7283,0.3079,-0.2212,3.198,27.58,-1.282,fall
53299,0.7207,0.3347,-0.208,4.656,24.748,-0.321,fall
53319,0.7219,0.3887,-0.1704,6.038,20.313,-0.595,fall
53339,0.7393,0.4023,-0.1702,6.443,15.763,-0.679,fall
53359,0.7915,0.4172,-0.1758,5.916,13.458,-1.763,fall
53379,0.8354,0.4226,-0.1853,3.87,12.649,-4.076,fall
53399,0.8433,0.436,-0.2017,4.221,9.664,-4.481,fall
53419,0.8582,0.448,-0.1885,5.122,9.466,-1.0,fall
53439,0.8811,0.4565,-0.1846,7.13,10.405,3.817,fall
53459,0.8999,0.4526,-0.1633,8.046,8.542,5.725,fall
53479,0.8862,0.4197,-0.1328,7.496,10.214,5.29,fall
53499,0.8821,0.3884,-0.1689,4.855,14.786,4.374,fall
53519,0.8728,0.3728,-0.1987,4.634,14.733,3.924,fall
53539,0.8833,0.406,-0.1936,6.244,11.405,2.344,fall
53559,0.8569,0.4314,-0.1882,7.084,5.893,2.046,fall
53579,0.8694,0.4441,-0.1594,5.321,3.893,0.237,fall
53599,0.8774,0.4546,-0.166,4.855,1.634,-0.901,fall
53619,0.8943,0.469,-0.1672,5.679,-1.183,-1.435,fall
53639,0.9001,0.4678,-0.1526,6.847,-0.771,0.611,fall
53659,0.917,0.4753,-0.157,6.168,3.29,3.863,fall
53679,0.9189,0.4797,-0.1548,3.878,6.565,6.71,fall
53699,0.9043,0.4646,-0.1777,1.962,7.695,6.084,fall
53719,0.9058,0.4512,-0.1663,1.786,7.405,5.733,fall
53739,0.897,0.4382,-0.1492,0.489,4.603,4.702,fall
53759,0.9526,0.1267,-0.5166,43.939,-42.954,-4.206,fall
53779,0.8794,0.4089,-0.2268,9.313,5.069,1.756,fall
53799,0.8784,0.4485,-0.207,5.702,11.763,2.595,fall
53819,0.9333,0.4148,-0.1697,7.16,5.626,1.198,fall
53839,0.9504,0.3882,-0.1946,6.244,0.71,1.26,fall
53859,0.9163,0.3997,-0.1787,5.397,-3.504,1.519,fall
53879,0.8982,0.4199,-0.2012,3.336,-3.748,1.557,fall
53899,0.9143,0.4194,-0.1973,3.939,-8.321,2.153,fall
53919,0.9114,0.4197,-0.2002,4.954,-8.74,3.366,fall
53939,0.8943,0.4131,-0.2236,3.588,-0.74,2.458,fall
53959,0.9084,0.4016,-0.2395,0.679,6.824,1.87,fall
53979,0.9062,0.4043,-0.2205,-1.298,11.481,1.168,fall
53999,0.9092,0.3862,-0.2209,-2.725,13.634,1.359,fall
54019,0.9097,0.3862,-0.2153,-4.221,15.313,0.733,fall
54039,0.9119,0.3813,-0.1931,-7.702,20.427,-0.779,fall
54059,0.938,0.4092,-0.1941,-7.931,15.885,-2.618,fall
54079,0.9575,0.4238,-0.2039,-2.649,5.542,-1.603,fall
54099,0.9202,0.4209,-0.1904,-1.466,3.069,-0.328,fall
54119,0.9106,0.4131,-0.1885,-0.519,2.008,-0.328,fall
54139,0.9182,0.4128,-0.2021,0.802,2.557,-0.603,fall
54159,0.9329,0.4014,-0.1982,1.527,1.656,-0.023,fall
54179,0.9304,0.3967,-0.1929,1.069,1.672,1.252,fall
54199,0.926,0.396,-0.2051,-0.26,2.603,2.198,fall
54219,0.9204,0.3921,-0.2,-2.183,2.802,1.916,fall
54239,0.9268,0.395,-0.1968,-3.435,2.763,1.137,fall
54259,0.9236,0.3894,-0.2029,-3.87,1.931,1.183,fall
54279,0.9204,0.3953,-0.2029,-3.916,0.679,0.931,fall
54299,0.9211,0.4011,-0.2007,-4.824,0.573,1.061,fall
54319,0.9248,0.4031,-0.2029,-5.275,0.336,1.427,fall
54339,0.9209,0.4065,-0.1975,-5.031,-0.252,2.16,fall
54359,0.9243,0.407,-0.1929,-4.969,-0.344,2.397,fall
54379,0.9216,0.4158,-0.2014,-4.687,-0.13,2.29,fall
54399,0.9146,0.4167,-0.1936,-3.992,0.061,2.504,fall
54419,0.9106,0.4185,-0.2041,-2.519,0.771,3.069,fall
54440,0.9136,0.4116,-0.2009,-1.786,1.351,2.427,fall
54460,0.9182,0.408,-0.196,-0.458,1.45,1.664,fall
54480,0.9236,0.4009,-0.1934,-0.13,1.473,1.29,fall
54500,0.9197,0.3975,-0.2031,-0.29,1.84,1.344,fall
54520,0.9258,0.3923,-0.2031,-0.206,2.557,0.786,fall
54540,0.927,0.3923,-0.198,-0.595,2.443,0.237,fall
54560,0.9182,0.3972,-0.196,-1.198,2.695,-0.527,fall
54580,0.9185,0.397,-0.1924,-2.107,3.26,-1.305,fall
54600,0.9177,0.4033,-0.1887,-2.145,3.969,-2.267,fall
54620,0.9185,0.4033,-0.198,-1.985,3.282,-2.481,fall
54640,0.9221,0.4121,-0.197,-1.84,3.29,-1.992,fall
54660,0.9153,0.4128,-0.1892,-1.534,3.527,-2.298,fall
54680,0.9153,0.4092,-0.1987,-1.008,5.084,-2.221,fall
54700,0.9231,0.4082,-0.1965,-0.359,3.702,-2.382,fall
54720,0.927,0.4036,-0.2002,-0.374,3.321,-2.084,fall
54740,0.9229,0.4036,-0.1973,0.26,3.183,-1.198,fall
54760,0.9229,0.407,-0.1816,-0.099,2.794,-0.885,fall
54780,0.9219,0.4077,-0.2007,-0.847,2.489,-1.015,fall
54800,0.9175,0.4084,-0.1931,-1.115,3.16,-0.557,fall
54820,0.9189,0.408,-0.2051,-1.015,3.275,-0.481,fall
54840,0.9158,0.4133,-0.1936,-0.687,2.534,-0.183,fall
54860,0.9158,0.4187,-0.1965,-0.122,2.321,-0.58,fall
54880,0.9148,0.4148,-0.1882,0.756,3.344,-0.809,fall
54900,0.9192,0.4014,-0.1992,1.748,3.969,-0.656,fall
54920,0.9243,0.3999,-0.1946,2.092,3.863,-1.13,fall
54940,0.9224,0.3992,-0.1943,1.962,3.969,-1.779,fall
54960,0.9285,0.4072,-0.2036,1.733,4.176,-1.863,fall
54980,0.9294,0.4023,-0.1887,1.71,4.015,-2.061,fall
55000,0.9304,0.4153,-0.1902,1.687,2.74,-2.168,fall
55020,0.9282,0.4199,-0.2061,2.458,1.916,-1.878,fall
55040,0.9224,0.4138,-0.2019,2.542,1.931,-1.183,fall
55060,0.9163,0.4084,-0.2009,1.519,1.885,-0.015,fall
55080,0.9084,0.4077,-0.2021,0.023,2.13,-0.008,fall
55100,0.9019,0.4104,-0.1873,-1.458,1.71,-0.023,fall
55120,0.8936,0.4192,-0.1958,-2.656,2.061,-0.29,fall
55140,0.8977,0.4241,-0.1917,-2.618,2.901,-0.695,fall
55160,0.9089,0.4211,-0.1963,-2.366,3.191,-1.183,fall
55180,0.9111,0.4209,-0.1902,-2.015,2.374,-1.321,fall
55200,0.9109,0.4207,-0.1924,-2.122,1.542,-1.382,fall
55220,0.9163,0.427,-0.1968,-1.947,1.71,-0.84,fall
55240,0.9082,0.4258,-0.1909,-2.038,2.588,-0.336,fall
55260,0.9075,0.4243,-0.1948,-1.779,3.573,-0.099,fall
55280,0.907,0.4211,-0.2014,-1.779,5.008,-0.092,fall
55300,0.9141,0.4209,-0.1919,-2.122,4.542,-0.794,fall
55320,0.9065,0.4309,-0.1921,-2.076,4.122,-1.198,fall
55340,0.907,0.4348,-0.179,-1.916,3.595,-1.863,fall
55360,0.9114,0.4275,-0.1929,-1.824,3.817,-2.382,fall
55380,0.9082,0.4331,-0.1934,-1.527,3.359,-1.672,fall
55400,0.9141,0.4392,-0.1804,-1.542,3.405,-1.351,fall
55420,0.9077,0.4375,-0.1777,-1.695,3.817,-1.229,fall
55440,0.9048,0.4355,-0.1804,-1.885,4.611,-1.069,fall
55460,0.9031,0.436,-0.1802,-1.763,5.412,-1.939,fall
55480,0.9146,0.4465,-0.177,-1.0,4.267,-2.611,fall
55500,0.908,0.458,-0.1824,0.16,3.58,-3.58,fall
55520,0.894,0.4526,-0.1907,1.695,4.885,-4.092,fall
55540,0.8992,0.4556,-0.1887,3.992,6.634,-4.29,fall
55560,0.8948,0.4531,-0.1746,7.603,6.74,-4.145,fall
55580,0.8889,0.4448,-0.1716,9.802,5.931,-4.084,fall
55600,0.8787,0.4517,-0.1714,11.046,4.427,-2.74,fall
55620,0.844,0.4968,-0.1543,11.359,-0.328,-0.122,fall
55640,0.7922,0.5664,-0.1189,12.42,-8.542,3.435,fall
55660,0.7083,0.6162,-0.0408,8.969,-17.053,1.656,fall
55680,0.5825,0.6096,0.0024,-2.863,-9.435,-0.931,fall
55700,0.3147,0.4312,0.1074,-19.382,2.924,-4.031,fall
55720,0.1375,0.1814,0.0605,-21.489,28.359,0.626,fall
55740,0.0486,0.0286,-0.0789,-18.023,28.412,12.611,fall
55760,0.1233,-0.0037,-0.176,1.84,17.718,7.305,fall
55780,-0.1252,-0.3013,-0.2358,16.977,28.008,4.321,fall
55800,-0.0383,-0.3782,-0.4001,13.031,-24.076,14.374,fall
55820,0.0518,-0.1213,-0.2021,5.412,-81.893,31.122,fall
55840,0.2996,0.2781,-0.2202,-6.328,-160.786,22.84,fall
55860,1.238,1.1643,0.4214,-6.206,-97.382,-45.046,fall
55880,1.9999,0.5725,-0.5186,-72.534,-170.931,-88.328,fall
55900,1.3911,0.9111,0.0022,-24.565,-54.092,-134.916,fall
55920,1.2964,1.1836,-0.6394,47.855,20.252,12.679,fall
55940,1.0649,1.0264,-0.531,43.542,41.298,85.679,fall
55960,1.1782,0.3374,-0.6125,41.374,38.779,93.939,fall
55980,1.1633,0.0593,-0.6084,33.405,30.183,66.779,fall
56000,1.1736,0.2349,-0.3708,22.916,-14.786,24.565,fall
56020,1.1965,0.3279,-0.3188,17.435,-65.87,-14.824,fall
56040,1.0706,0.3252,-0.45,1.053,-71.809,-43.145,fall
56060,1.2375,0.2947,-0.6245,-9.031,-33.687,-38.298,fall
56080,1.3477,0.3921,-0.6426,1.763,-12.015,-0.031,fall
56100,1.156,0.5366,-0.5615,1.725,-10.176,30.733,fall
56120,1.0073,0.467,-0.4907,4.328,7.282,41.038,fall
56140,1.0063,0.4075,-0.5103,7.031,18.626,36.496,fall
56160,1.0396,0.3887,-0.5327,3.786,9.374,18.16,fall
56180,1.0164,0.4585,-0.4983,3.435,-22.046,-0.87,fall
56200,1.0476,0.5007,-0.5134,8.443,-32.176,-6.511,fall
56220,1.0789,0.5059,-0.5481,16.046,-19.893,-3.099,fall
56240,1.0852,0.4927,-0.605,18.198,-3.817,0.641,fall
56260,1.0903,0.4692,-0.5156,11.496,8.641,9.794,fall
56280,1.106,0.4478,-0.5222,6.0,9.695,14.366,fall
56300,1.0935,0.4429,-0.5232,2.221,6.878,8.611,fall
56320,1.0674,0.437,-0.5286,-3.214,-0.405,-0.916,fall
56340,0.9968,0.4172,-0.4949,-9.29,-2.214,-11.786,fall
56360,0.9761,0.418,-0.4988,-10.977,4.069,-14.069,fall
56380,1.0107,0.4902,-0.509,-10.099,4.351,-9.305,fall
56400,1.002,0.4885,-0.4768,-9.931,8.84,-4.038,fall
56420,0.9924,0.4807,-0.4612,-7.771,13.336,0.817,fall
56441,0.9951,0.4846,-0.4854,-4.382,17.023,0.664,fall
56461,1.0042,0.4778,-0.4727,-2.519,17.603,-3.588,fall
56481,0.989,0.4219,-0.4392,-2.298,16.221,-10.168,fall
56501,0.9697,0.3896,-0.4622,-3.985,17.916,-13.878,fall
56521,0.9822,0.4058,-0.4854,-7.656,13.664,-12.145,fall
56541,0.9751,0.4194,-0.4675,-9.557,12.573,-10.458,fall
56561,0.978,0.4294,-0.4453,-10.71,10.344,-8.947,fall
56581,0.9749,0.4341,-0.4534,-12.176,9.023,-8.137,fall
56601,0.9517,0.4412,-0.4089,-12.137,12.931,-8.489,fall
56621,0.947,0.4478,-0.4087,-10.863,16.679,-8.198,fall
56641,0.9492,0.438,-0.4358,-11.977,15.916,-8.611,fall
56661,0.9111,0.4407,-0.4246,-13.901,14.603,-10.458,fall
56681,0.8953,0.4377,-0.395,-12.916,18.183,-10.595,fall
56701,0.9045,0.4661,-0.3938,-12.099,18.359,-9.145,fall
56721,0.9253,0.4451,-0.3958,-10.748,18.702,-9.458,fall
56741,0.9341,0.4202,-0.3684,-10.076,19.855,-9.55,fall
56761,0.9434,0.4487,-0.373,-10.221,19.305,-8.168,fall
56781,0.9487,0.4797,-0.3813,-9.771,18.725,-6.985,fall
56801,0.9534,0.4478,-0.3938,-9.267,18.336,-6.511,fall
56821,0.9353,0.4138,-0.354,-8.466,15.603,-3.382,fall
56841,0.8904,0.4131,-0.3333,-10.435,13.405,-0.794,fall
56861,0.8806,0.4368,-0.3108,-11.641,13.534,0.389,fall
56881,0.8779,0.4624,-0.3062,-11.534,15.74,-1.557,fall
56901,0.8777,0.4412,-0.3218,-10.298,14.534,-3.969,fall
56921,0.8354,0.3945,-0.2827,-8.13,15.389,-5.504,fall
56941,0.7776,0.3909,-0.2727,-8.824,14.817,-4.328,fall
56961,0.7507,0.3887,-0.2739,-8.542,15.076,-2.55,fall
56981,0.7471,0.3826,-0.2573,-8.221,14.733,-3.099,fall
57001,0.7341,0.3862,-0.2405,-7.336,16.718,-3.244,fall
57021,0.7292,0.3853,-0.252,-4.962,18.405,-1.489,fall
57041,0.7383,0.3496,-0.2593,-2.382,20.695,-0.313,fall
57061,0.7397,0.3347,-0.2393,-1.985,22.458,-1.87,fall
57081,0.7285,0.3142,-0.2241,-4.16,22.366,-0.939,fall
57101,0.7214,0.3262,-0.2312,-7.237,21.618,1.725,fall
57121,0.7361,0.3215,-0.2305,-9.443,20.061,3.412,fall
57141,0.7393,0.3367,-0.2107,-10.359,18.969,3.756,fall
57161,0.7424,0.3772,-0.2048,-13.802,17.55,3.115,fall
57181,0.7346,0.4153,-0.2205,-14.878,18.099,3.099,fall
57201,0.7402,0.4497,-0.199,-12.214,17.885,2.351,fall
57221,0.7456,0.4597,-0.146,-10.084,16.802,1.26,fall
57241,0.7681,0.4604,-0.1431,-8.45,17.092,0.588,fall
57261,0.8267,0.4707,-0.1531,-8.252,16.863,-0.069,fall
57281,0.8364,0.5032,-0.1465,-6.985,16.557,-0.382,fall
57301,0.8462,0.5281,-0.1868,-3.779,16.893,-1.076,fall
57321,0.8643,0.5479,-0.2285,3.412,13.893,-0.595,fall
57341,0.8567,0.4849,-0.1875,12.023,11.786,0.519,fall
57361,0.8323,0.3933,-0.1323,10.099,13.809,1.145,fall
57381,0.8267,0.3511,-0.1587,3.191,17.481,2.214,fall
57401,0.9175,0.563,-0.0461,-16.916,27.802,14.267,fall
57421,0.7942,0.4128,-0.1853,-15.969,18.809,6.42,fall
57441,0.8455,0.4248,-0.1528,-10.076,12.985,3.954,fall
57461,0.8875,0.5037,-0.1426,-8.55,7.527,2.878,fall
57481,0.8875,0.491,-0.1279,-2.58,3.153,-0.305,fall
57501,0.9165,0.4744,-0.1372,3.649,4.985,-0.924,fall
57521,0.9175,0.4534,-0.1592,7.023,6.107,-0.672,fall
57541,0.937,0.4409,-0.1643,7.092,3.366,1.466,fall
57561,0.9368,0.4241,-0.1721,6.382,0.847,3.679,fall
57581,0.9185,0.4128,-0.1895,4.321,0.916,5.977,fall
57601,0.9209,0.4102,-0.1831,0.626,1.855,8.206,fall
57621,0.9187,0.4187,-0.1729,-2.664,2.344,8.977,fall
57641,0.9045,0.4138,-0.1636,-5.74,1.679,7.061,fall
57661,0.9167,0.4114,-0.1724,-8.351,0.069,4.427,fall
57681,0.9136,0.4211,-0.1682,-8.481,-2.985,2.534,fall
57701,0.9082,0.4404,-0.1506,-9.328,-3.618,0.626,fall
57721,0.9199,0.4771,-0.1365,-9.885,-1.916,0.565,fall
57741,0.9016,0.4741,-0.1382,-7.649,-1.87,1.198,fall
57761,0.905,0.4509,-0.1621,-5.527,-1.664,2.145,fall
57781,0.8953,0.4443,-0.1655,-3.824,0.038,2.366,fall
57801,0.9136,0.4482,-0.1819,-0.695,-0.275,3.244,fall
57821,0.8955,0.4407,-0.1746,0.45,-1.313,3.214,fall
57841,0.9097,0.4324,-0.1704,1.733,-1.115,3.237,fall
57861,0.928,0.4189,-0.1667,3.718,-3.16,3.885,fall
57881,0.9158,0.4138,-0.1733,3.687,-2.863,3.344,fall
57901,0.9131,0.4141,-0.1812,2.565,-2.359,3.26,fall
57921,0.8967,0.4077,-0.1689,0.344,-1.771,2.756,fall
57941,0.8523,0.3689,-0.1526,0.275,-5.679,4.55,fall
57961,0.9255,0.4058,-0.1965,-0.412,-2.908,3.962,fall
57981,0.9075,0.3901,-0.1899,-2.71,-0.26,3.71,fall
58001,0.9126,0.4109,-0.1877,-3.13,4.176,3.015,fall
58021,0.9263,0.4192,-0.1833,-3.168,-0.038,3.069,fall
58041,0.9333,0.4392,-0.1384,-4.13,1.87,3.084,fall
58061,0.8972,0.4153,-0.1841,-2.687,0.481,3.55,fall
58081,0.9231,0.4199,-0.1873,-1.244,0.313,4.573,fall
58101,0.8962,0.4153,-0.1697,-1.55,0.305,3.626,fall
58121,0.9045,0.4172,-0.1689,-3.313,2.168,3.0,fall
58141,0.9175,0.4214,-0.1892,-3.565,3.168,2.733,fall
58161,0.926,0.4136,-0.1826,-2.916,2.58,2.542,fall
58181,0.9229,0.4099,-0.1838,-1.656,0.901,2.328,fall
58201,0.9209,0.4097,-0.1833,-1.282,-0.282,2.145,fall
58221,0.9189,0.4199,-0.1721,-1.458,-1.137,2.443,fall
58241,0.9048,0.406,-0.1799,-2.397,3.023,2.13,fall
58261,0.917,0.4131,-0.1655,-3.878,3.664,1.504,fall
58281,0.9277,0.4138,-0.1816,-4.328,2.718,0.962,fall
58301,0.915,0.4109,-0.1782,-4.725,2.656,-0.26,fall
58321,0.9053,0.4111,-0.165,-5.42,2.55,-0.412,fall
58341,0.9141,0.4341,-0.1738,-4.656,3.863,-1.672,fall
58361,0.9214,0.4275,-0.1782,-2.542,0.931,-1.55,fall
58381,0.9067,0.4185,-0.1812,-1.427,1.87,-1.351,fall
58401,0.907,0.4226,-0.1685,-0.695,1.908,-0.71,fall
58421,0.9167,0.4219,-0.1938,0.191,4.244,-0.435,fall
58442,0.9324,0.4243,-0.1753,1.664,2.053,-0.115,fall
58462,0.9136,0.407,-0.2058,2.336,-1.595,0.351,fall
58482,0.9282,0.415,-0.1953,1.122,0.046,0.221,fall
58502,0.9263,0.4084,-0.1951,1.023,0.237,-0.466,fall
58522,0.918,0.408,-0.1821,1.115,1.321,-0.435,fall
58542,0.915,0.407,-0.1821,0.954,2.328,-0.008,fall
58562,0.9189,0.4043,-0.1875,0.336,3.344,0.45,fall
58582,0.9221,0.4055,-0.1873,0.153,3.672,0.45,fall
58602,0.9248,0.4104,-0.1963,0.275,3.328,0.443,fall
58622,0.9248,0.4099,-0.1912,1.099,3.58,0.214,fall
58642,0.9192,0.4124,-0.1836,1.214,3.618,0.115,fall
58662,0.918,0.4094,-0.187,1.733,4.076,-0.115,fall
58682,0.9263,0.4126,-0.1926,1.802,4.298,-1.031,fall
58702,0.9207,0.4153,-0.1887,2.328,4.313,-0.908,fall
58722,0.9165,0.4121,-0.1868,2.87,4.412,-0.557,fall
58742,0.918,0.4114,-0.1936,3.626,5.023,-0.679,fall
58762,0.917,0.4141,-0.1943,3.656,5.504,-1.206,fall
58782,0.9189,0.4114,-0.1863,3.969,5.687,-1.237,fall
58802,0.9216,0.4124,-0.1858,4.641,4.725,-1.29,fall
58822,0.9219,0.4141,-0.1855,4.366,3.092,-0.679,fall
58842,0.9182,0.415,-0.1907,4.679,0.733,-0.366,fall
58862,0.9177,0.4082,-0.1929,4.748,1.321,-0.137,fall
58882,0.9207,0.4058,-0.1958,4.366,-0.115,0.534,fall
58902,0.915,0.4009,-0.1848,3.641,0.718,0.344,fall
58922,0.9185,0.4055,-0.1907,2.969,2.267,0.45,fall
58942,0.9214,0.4045,-0.1992,2.779,2.672,0.58,fall
58962,0.9199,0.4082,-0.1985,2.939,2.496,0.481,fall
58982,0.9104,0.4036,-0.198,3.0,3.626,0.023,fall
59002,0.918,0.4048,-0.2,3.038,4.176,-0.191,fall
59022,0.9211,0.4075,-0.2021,3.183,3.908,-0.847,fall
59042,0.9207,0.4089,-0.2048,3.519,3.595,-1.29,fall
59062,0.9133,0.4055,-0.209,3.382,3.641,-0.641,fall
59082,0.9197,0.4099,-0.2009,3.702,4.153,-0.611,fall
59102,0.9202,0.4082,-0.1987,3.855,3.924,-0.305,fall
59122,0.9216,0.4094,-0.1968,4.458,4.145,-0.328,fall
59142,0.9138,0.4067,-0.2056,4.626,4.221,0.229,fall
59162,0.9114,0.3999,-0.2041,4.511,4.328,0.267,fall
59182,0.9199,0.3972,-0.2065,4.366,3.458,0.221,fall
59202,0.9207,0.4009,-0.1982,4.809,3.107,0.42,fall
59222,0.9263,0.4006,-0.2029,3.992,2.641,0.405,fall
59242,0.9197,0.4028,-0.2004,3.115,2.992,0.817,fall
59262,0.9233,0.4055,-0.207,2.588,3.718,1.076,fall
59282,0.9246,0.4097,-0.1992,2.412,3.603,1.0,fall
59302,0.9182,0.408,-0.1985,2.924,3.748,0.679,fall
59322,0.9158,0.4111,-0.2021,3.153,3.473,0.557,fall
59342,0.9192,0.4138,-0.2017,3.641,3.481,0.282,fall
59362,0.9124,0.4136,-0.207,4.305,4.137,0.198,fall
59382,0.915,0.4165,-0.1978,4.198,5.031,0.214,fall
59402,0.9167,0.4163,-0.2029,4.511,4.855,-0.344,fall
59422,0.9214,0.4153,-0.2012,4.863,4.29,-0.931,fall
59442,0.9185,0.4072,-0.1987,4.611,4.702,-0.496,fall
59462,0.9182,0.4084,-0.186,3.672,4.618,-0.374,fall
59482,0.9211,0.4131,-0.1965,3.168,4.511,-0.809,fall
59502,0.9124,0.4089,-0.1921,3.031,4.679,-1.168,fall
59522,0.9138,0.4097,-0.1917,2.313,4.321,-1.992,fall
59542,0.9231,0.4099,-0.1875,1.817,3.496,-2.198,fall
59562,0.9197,0.4141,-0.1936,1.244,3.649,-2.672,fall
59582,0.9131,0.4177,-0.199,1.328,3.702,-2.015,fall
59602,0.9136,0.4153,-0.2034,1.702,3.458,-2.092,fall
59622,0.9175,0.4114,-0.2126,1.924,3.351,-2.16,fall
59642,0.9199,0.408,-0.2073,2.725,3.328,-1.832,fall
59662,0.9272,0.4075,-0.2075,3.565,3.55,-1.305,fall
59682,0.9199,0.3992,-0.2109,3.542,3.84,-1.061,fall
59702,0.9202,0.3977,-0.2068,2.962,4.45,-1.084,fall
59722,0.9224,0.394,-0.2139,3.0,4.038,-1.206,fall
59742,0.9226,0.3896,-0.2109,2.763,3.573,-1.244,fall
59762,0.9233,0.3821,-0.2058,1.557,3.29,-0.992,fall
59782,0.9275,0.3865,-0.2048,-0.015,2.443,-1.252,fall
59802,0.9282,0.397,-0.2029,-0.893,1.55,-0.55,fall
59822,0.9216,0.3994,-0.2122,-1.634,1.641,-0.405,fall
59842,0.9189,0.3997,-0.219,-1.679,2.031,-0.366,fall
59862,0.9194,0.3972,-0.2107,-1.817,2.282,0.031,fall
59882,0.9265,0.4004,-0.2039,-2.038,2.282,-0.13,fall
59902,0.925,0.4036,-0.2151,-1.954,1.954,-0.641,fall
59922,0.9177,0.4104,-0.209,-1.389,2.084,-0.595,fall
59942,0.915,0.4116,-0.2185,-0.962,2.252,-0.405,fall
59962,0.9204,0.4082,-0.2102,0.023,2.176,0.008,fall
59982,0.9202,0.4048,-0.21,0.847,2.618,-0.237,fall
60002,0.9182,0.4075,-0.2114,0.496,2.649,0.359,fall
60022,0.9185,0.4075,-0.2085,0.626,2.992,0.466,fall
60042,0.9207,0.4055,-0.2129,-0.031,3.351,-0.122,fall
60062,0.916,0.4062,-0.2029,0.122,3.237,-0.397,fall
60082,0.916,0.4036,-0.2078,-0.031,3.26,-0.794,fall
60102,0.9133,0.4041,-0.2092,-1.206,2.924,-0.863,fall
60122,0.9175,0.4075,-0.2031,-1.45,2.084,-0.832,fall
60142,0.9189,0.4097,-0.2126,-1.214,1.321,-1.168,fall
60162,0.918,0.4087,-0.2034,-0.542,1.756,-0.641,fall
60182,0.9148,0.4126,-0.2112,-0.466,2.183,-0.252,fall
60202,0.9177,0.4119,-0.2075,-0.351,2.359,-0.061,fall
60222,0.9138,0.4138,-0.2041,0.16,2.504,0.366,fall
60242,0.9128,0.4141,-0.2092,1.015,2.893,0.725,fall
60262,0.9194,0.4128,-0.209,1.718,3.076,0.443,fall
60282,0.9114,0.4111,-0.2122,1.962,3.282,0.267,fall
60302,0.9172,0.4109,-0.2141,1.969,3.16,0.496,fall
60322,0.9182,0.4104,-0.2107,2.183,3.092,0.557,fall
60342,0.9146,0.408,-0.2122,2.649,3.13,0.344,fall
60362,0.9141,0.4055,-0.2129,2.962,3.634,0.534,fall
60382,0.917,0.4102,-0.2112,2.634,4.053,0.863,fall
60402,0.9211,0.4053,-0.2163,2.176,4.076,0.412,fall
60422,0.9204,0.4067,-0.2056,1.893,3.74,0.145,fall
60443,0.9138,0.4136,-0.2119,1.908,3.962,0.053,fall
60463,0.9187,0.4067,-0.2107,1.74,4.992,-0.031,fall
60483,0.9155,0.408,-0.2075,1.718,4.534,0.168,fall
60503,0.9116,0.4097,-0.207,1.397,4.573,-0.053,fall
60523,0.916,0.4153,-0.2056,1.885,3.84,-0.275,fall
60543,0.9136,0.417,-0.2068,2.748,4.282,-0.824,fall
60563,0.9045,0.4109,-0.2075,2.71,5.038,-0.145,fall
