ax_mean,ax_std,ax_max,ax_min,ax_median,ay_mean,ay_std,ay_max,ay_min,ay_median,az_mean,az_std,az_max,az_min,az_median,gx_mean,gx_std,gx_max,gx_min,gx_median,gy_mean,gy_std,gy_max,gy_min,gy_median,gz_mean,gz_std,gz_max,gz_min,gz_median,linmag_mean,linmag_std,linmag_max,linmag_min,linmag_median,jerk_mean,jerk_std,jerk_max,spec_domfreq,spec_energy,label,source_file,start_idx
0.929462,0.04540794155211179,1.0012,0.783,0.9358,0.379166,0.04581670704011802,0.4749,0.2976,0.37939999999999996,-0.19900600000000002,0.06145002330349436,-0.1074,-0.3213,-0.18015,7.85208,14.442744671065816,38.45,-13.931,5.8205,4.5238,5.421252836752775,12.672,-9.885,5.34,-2.86772,5.577358858958243,7.298,-14.824,-2.8129999999999997,0.006200421383986645,0.03224936081518239,0.07778466246841531,-0.10420346120321533,0.008325415007378933,0.0655035658097436,1.5278862461872926,6.0135918589808215,4.0,0.00046229722578686747,fall,fall_1764857045.csv,250
0.912712,0.03250208387165352,0.99,0.783,0.91725,0.401472,0.033314687691767424,0.4749,0.2976,0.40554999999999997,-0.23026599999999997,0.04738751569770249,-0.1074,-0.3213,-0.22815000000000002,5.757079999999999,12.176300409960326,38.45,-9.206,0.3855,4.017720000000001,3.7327743196716296,12.672,-9.885,3.9465,-2.46846,4.476824330750538,2.855,-14.824,-0.725,-0.003239592579473123,0.027453588173969024,0.07812974319259314,-0.10549113159179868,0.0007754810356731534,-0.014259603276278279,1.3162797329939417,6.0135918589808215,5.0,0.001372393560503559,fall,fall_1764857045.csv,275
0.8131240000000001,0.2668511484404742,0.9263,-0.1428,0.9142,0.38829,0.17862747856922795,0.7905,-0.3853,0.40635,-0.18329,0.11005841403545664,0.3535,-0.2693,-0.21275,-1.2765999999999997,9.062994838352276,26.489,-37.817,-0.7595000000000001,4.50412,6.4211865122888305,26.092,-27.099,4.2635000000000005,-2.66038,5.752471510194553,11.237,-21.221,-1.2254999999999998,-0.04804531795179659,0.20625105328766014,0.05183752404820419,-0.8468324698928651,0.018596424203446538,-0.5458595344694477,4.1829947700489125,13.26762490190872,0.0,0.005000957390700335,fall,fall_1764857045.csv,300
0.8652299999999999,0.46178221977464656,1.8179,-0.3804,0.9209,0.38122799999999996,0.2758241171761454,0.8438,-0.4512,0.4097,-0.33452800000000005,0.3236712740049695,0.6084,-1.2532,-0.217,8.041379999999998,26.9892588463559,69.977,-104.641,7.519,-10.632919999999999,42.36542273639672,31.832,-185.45,4.519,6.030579999999998,39.19695261373772,118.756,-127.29,-1.2785,0.08231333858311274,0.41155728697115496,1.1911064573127992,-0.875152069040672,0.016613223982246073,0.20466676078345666,12.628733135863323,65.46719459941752,2.0,0.34616667478769314,fall,fall_1764857045.csv,325
1.018316,0.3648259663784912,1.8179,-0.3804,1.07885,0.35936200000000007,0.2166371943042099,0.8438,-0.4512,0.3412,-0.5279419999999999,0.24455342981851635,0.6084,-1.2532,-0.5660499999999999,3.799619999999999,28.076879279499707,69.977,-104.641,3.4275,-8.120559999999998,43.77201443715379,32.458,-185.45,6.92,4.912220000000001,39.42473102573561,118.756,-127.29,-0.5,0.22759797819387567,0.3615647439185558,1.5146133506400927,-0.43014874945447923,0.1322639608557833,0.3173867948001711,11.962774626620664,65.46719459941752,1.0,0.035644152365802234,fall,fall_1764857045.csv,350
0.9418740000000001,0.11060024016248787,1.1577,0.7124,0.9108,0.35673199999999994,0.054871400346628664,0.4487,0.1956,0.35350000000000004,-0.42507599999999995,0.12484138986730321,-0.1902,-0.6106,-0.40235,-9.35088,7.453211806033692,7.519,-25.771,-10.183,12.798800000000002,10.601857252387433,32.458,-13.481,11.9275,-8.63238,4.688517099851508,10.626,-15.198,-9.168,-0.06525020952017059,0.12313710489693815,0.1850179653964532,-0.32778669396899485,-0.09266507921026734,-0.4551644947810639,1.9511467977535801,3.485085205766836,2.0,0.00886757192216578,fall,fall_1764857045.csv,375
0.8417200000000001,0.07469752070852151,0.9568,0.7083,0.87305,0.39535600000000004,0.04395589225576021,0.4753,0.3079,0.3994,-0.25374800000000003,0.08578152071396263,-0.1328,-0.4026,-0.22399999999999998,-2.2450600000000005,7.747215503417986,8.046,-15.275,-0.36250000000000004,15.496379999999998,9.418804376119082,35.756,-1.183,13.9655,-4.98192,5.694544262151274,5.725,-14.863,-6.1645,0.0032815979248251147,0.08362878504467856,0.13050042888022162,-0.14834808251335896,0.02854303860626306,0.048638497067240244,1.2379393174309272,2.6561408496743546,1.0,0.010937239330353985,fall,fall_1764857045.csv,400
0.8664359999999998,0.07380596116845847,0.9575,0.7083,0.8956500000000001,0.405692,0.055456266877603654,0.4797,0.1267,0.4131,-0.19787600000000002,0.0516367449012813,-0.1328,-0.5166,-0.19385,3.761219999999999,6.931474210555789,43.939,-7.931,4.08,9.210579999999998,12.936400697396476,35.756,-42.954,8.118500000000001,0.6089199999999999,3.128869245206645,6.71,-6.626,0.6719999999999999,0.04714853580906387,0.04442680886245552,0.13517218900820505,-0.056093080753095825,0.05558991554521697,0.19677478102406387,1.2632736156974038,4.082145877615173,1.0,0.0012038052817969496,fall,fall_1764857045.csv,425
0.918022,0.01464901757798113,0.9575,0.8784,0.9185,0.4038979999999999,0.04398467683182406,0.4797,0.1267,0.4054,-0.203594,0.047371896352162206,-0.1492,-0.5166,-0.198,0.36035999999999996,7.250728445501182,43.939,-7.931,-0.8965,2.48854,8.395719209716342,20.427,-42.954,2.557,1.1227200000000002,2.156745557918226,6.71,-4.206,1.275,-0.009546747467048587,0.015247926846144367,0.04450703712248938,-0.049639516735525246,-0.006496722516452946,-0.026857176333241507,1.073307258134985,4.082145877615173,1.0,0.00015622645177164953,fall,fall_1764857045.csv,450
0.9194239999999999,0.0075644315054074,0.9304,0.8936,0.92065,0.4062779999999999,0.00848908216475727,0.4241,0.3894,0.4071,-0.19707400000000008,0.005382,-0.1816,-0.2061,-0.19715,-1.088,2.0986141427141867,2.542,-5.275,-0.9275,2.40532,1.2493677511445538,5.084,-0.344,2.58,-0.13848,1.5903020623768302,3.069,-2.481,-0.504,-0.002399233969862782,0.005917614725980211,0.013760478503306528,-0.019317791726130462,-0.002500021451432244,-0.009090824149936538,0.23494504080908554,0.5209987523678739,1.0,1.410607752076695e-05,fall,fall_1764857045.csv,475
